http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;66;2016-03-02;JDBSD;@Eddie What's sad is you actually think Hillary would beat Donald.I can't stand Trump - egotistical, brash and way too obnoxious for me...But regardless of all that - Hillary has a BIG problem if she faces Trump.  And that is the fact that the entire country - regardless of party - is tired of the status quo in DC. They are tired of the rich running the country and the politicians being in their pockets and the list goes on.You can already see Trumps strategy and he started it last night...Hillary is an insider.  She's been around DC for decades in some fashion or form.She is now touting how all these things need to change.She is part of the problem of why DC is where it is.  Decades of saying a lot and doing nothing.That is going to be something tough for her to overcome.What's funny is the Democrats just assume that Hillary will beat Trump.There is a huge movement going on in the country - and its about time - where the country is tired of DC and want someone from the outside to get in and try and square things.Just wish it wasn't Trump...;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;67;2016-03-02;emintey1 .;@JDBSD @Eddie Yeh, they're sick and tired of the rich running the country, go Trump!;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;68;2016-03-02;alphacat401;@JDBSD @Eddie The people may be tired of it but I don't know that Trump is what the majority of people will rally around. His own party doesn't care for him and 60% of republicans don't support him right now. If that number does not change by a significant margin they he has no chance.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;69;2016-03-02;JDBSD;@alphacat401Agree - will have to see whether they rally around the nominee regardless of who it is..;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;70;2016-03-02;stimpage;"""Hurray for the democrats!  Boo you terrible republicans!""What a shockingly unique and unexpected article from Mrs. Brazile.....";pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;71;2016-03-02;TridentIII;@stimpage Why are you surprised?;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;72;2016-03-02;Eddie;"@stimpage  That's the difference between an Opinion Piece and a ""normal"" news story. This is an opinion piece and therefore she gave her opionion (what else?)";neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;73;2016-03-03;stumpage1918;@Eddie  Agreed, but they might as well just call it the cheer-leading section then.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;74;2016-03-02;MrOtis115;@jimbo913 The reason Trump speaks in broken sentences is because that is the way his supporters think.  No coherent thought or actions.  It’s baffling to most people with an IQ of over 45. Which,it seems, none of Trumps supporters have.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;75;2016-03-02;stimpage;@MrOtis115 Could care less either way what happens, but surely you realize that when you resort to simply name calling and insults, you are putting on display what you preach.....;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;76;2016-03-02;Tzimisce;@jimbo913 @MrOtis115 Perhaps, except that a potato is, in fact, not a legume, but a tuber.While it's admirable that you know how to spell it, I'd advise against thinly-veiled snark about someone else's intelligence when one is parading about making an obvious error.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;77;2016-03-02;Devon Baker;@jimbo913 The american Dream will turn into a nightmare if Hillary becomes president.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;78;2016-03-02;3Dave1902;People are not paying attention to the Democratic race?  Wrong.  The press is super hyping the Trump campaign.  Right.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;79;2016-03-02;FloydZep;So much for plan details.....;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;80;2016-03-02;CW33;I can't bring myself to vote for either of these candidates.  As my wife said - if it comes down to Trump vs. Hillary vs. anyone else - ANYONE else is better.I wish someone like Rand Paul would get back in the race.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;81;2016-03-02;Devon Baker;@CW33 Rand Paul would have been considered a democrat 8 years ago. The democratic party has moved so far left it's hard to recognize them.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;82;2016-03-02;MartyGRMI;What I find surprising is how much minority groups are breaking for Hillary over Sanders.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;83;2016-03-02;FLATLANDR;@MartyGRMI  I think it's because Trump would have a chance of beating Sanders because of the severely outdated and misunderstood label of 'socialist.' Trump, however, would lose to Clinton ten out of ten times. Best to position yourself with the winning side as early as possible. That way you get more access down the road.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;84;2016-03-02;TheUtopian;@FLATLANDR @MartyGRMI  You are wrong, no one has a guarantee;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;85;2016-03-02;alphacat401;"@MartyGRMI She certainly appeals to minority groups. I don't understand what her ""hold"" over them is. It's not that her and Sanders are that far apart on issues that would affect minorities.";neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;86;2016-03-02;FLATLANDR;@alphacat401 @MartyGRMI  Believe it or not, I think she appears downtrodden to some people. Bill has treated her badly and it has been widely publicized. She's been steadily and viciously attacked for things that most people think are unfair. Downtrodden people are looking at her and saying to themselves 'look at all of these politicians going after this woman.' I think in some ways they are defending her.;neutral
